Intérprete,Código,Título
Amy Dalley,68065,Let'S Try Goodbye
Amy Grant,59821,Baby Baby
Amy Grant,59822,Breath Of Heaven
Amy Grant,59823,El Shaddai
Amy Grant,59824,Emmanuel
Amy Grant,59825,Every Heartbeat
Amy Grant,59826,Everywhere I Go
Amy Grant,59827,Father'S Eyes
Amy Grant,59828,Galileo
Amy Grant,59829,Good For Me
Amy Grant,59830,Heirlooms
Amy Grant,59831,I Will Remember You
Amy Grant,59832,Love Has A Hold On Me
Amy Grant,59833,Say Once More
Amy Grant,59834,Say You'Ll Be Mine
Amy Grant,59835,Stay For Awhile
Amy Grant,59836,That'S What Love Is For
Amy Grant,59837,"Things We Do For Love, The"
Amy Grant,59838,Twas The Night Before Christmas
Amy Grant,59839,Whatever It Takes
Amy Grant,68066,Angels
Amy Grant,68067,It'S Not A Song
Amy Grant,68068,Lead Me On
Amy Grant,68069,What About The Love
Amy Grant,68070,Wise Up
Amy Grant,19384,I'Ll Be Home For Christmas
Amy Lee,19762,Dream Too Much
Amy Winehouse,50259,Rehab (Sem Back)
Amy Winehouse,50261,Tears Dry On Their Own
Amy Winehouse,59840,Addicted
Amy Winehouse,59842,Cupid
Amy Winehouse,59843,He Can Only Hold Her
Amy Winehouse,59844,Just Friends
Amy Winehouse,59846,Me And Mr Jones
Amy Winehouse,59847,Our Day Will Come
Amy Winehouse,59849,Stronger Than Me
Amy Winehouse,59850,Take The Box
Amy Winehouse,59852,There Is No Greater Love
Amy Winehouse,59854,Wake Up Alone
Amy Winehouse,59855,Will You Still Love Me Tomorrow
Amy Winehouse,2541,Back To Black
Amy Winehouse,2546,Love Is A Losing Game
Amy Winehouse,2550,You Know I'M No Good
Amy Winehouse,5959,Rehab
Amy Winehouse,5985,Tears Dry On Their Own
Amy Winehouse,19596,Valerie
Amy Winehouse,73328,Mr Magic
An Cafe,18425,Natsu Koi Natsu Game
An Ri,2379,Olivia O Kikinagara
Ana Belén,8052,La Mentira
Ana Belén,8216,Derroche
Anahi,68071,Dividida
Anahi,68072,Quiero
Anahi E Wisin,68073,Rumba
Anastacia,59858,Once Upon A December
Anastacia,59859,One Day In Your Life
Anastacia,74627,Im Outta Love
Andra Day,68074,Rise Up
Andra Day,20197,RISE UP
Andrea Bocelli,59860,Can'T Help Falling In Love
Andrea Bocelli,59861,Canzoni Stonate
Andrea Bocelli,59863,Cuando Me Enamoro
Andrea Bocelli,59864,L'Appuntamento
Andrea Bocelli,59865,Les Feuilles Mortes
Andrea Bocelli,59866,Miserere
Andrea Bocelli,59867,The Prayer
Andrea Bocelli,59868,Un Amore Cosi Grande
Andrea Bocelli,72704,Vivo Per Lei + Back Vocal Feminino
Andrea Bocelli,4150,Con Te Partiro
Andrea Bocelli-Marta Sanchez,8537,Vivo Por Ella
Andrés Calamaro,8335,Flaca
Andrés Calamaro,8702,Algun Lugar Encontrare
Andrés Calamaro,8790,Crimenes Perfectos
Andrés Calamaro,8847,No Se Puede Vivir Del Amor
Andru Donalds,19395,Save Me Now
Andru Donalds,20274,MISHALE
Andy E Lucas,8933,Son De Amores
Andy Gibb,59869,An Everlasting Love
Andy Gibb,2525,I Just Want To Be Your Everything
Andy Gibb And Olivia Newton John,59870,I Cant Help It
Andy Grammer,68075,"Honey, I'M Good"
Andy Griggs,68076,I Never Had A Chance
Andy Griggs,68077,I'Ll Go Crazy
Andy Griggs,68078,If Heaven
Andy Griggs,68079,Tonight I Wanna Be Your Man
"Andy Griggs, Martina Mcbride",68080,Practice Life
Andy Kim,59871,Rock Me Gently
Andy Williams,59872,And I Love You So
Andy Williams,59873,Days Of Wine And Roses
Andy Williams,59874,Love Is A Many Splendored Thing
Andy Williams,68081,Little Drummer Boy
Andy Williams,68082,The Twelve Days Of Christmas
Andy Williams,4538,Love Story
Andy Williams,4539,Moon River
Andy Williams,4581,Hawaiian Wedding Song
Andy Williams,4595,More
Andy Williams,5988,The Impossible Dream
Angela Aki,2040,This Love
Angela Aki,2360,Tegami ~ Haikei Juhgo No Kimi E
Angela Aki,18211,Kiss Me Goodbye
Angela Aki,18224,Rain
Angela Aki,18296,Kagayaku Hito
Angela Aki,18358,We'Re All Alone
Angela Aki,18552,Sakura Iro
Angela Aki,18574,Home
Angela Bofill,72588,This Time I'Ll Be Sweeter
Angélica Vale,73330,Aquí Estaré
Angels (Rbd),73329,Y No Sé Que Pasó
Angra,68083,Carry On
Angra,68084,Heroes Of Sand
Angra,68085,Lisbon
Angra,68086,No Pain For The Dead
Angra,68087,Nothing To Say
Angra,68088,Nova Era
Angra,68089,Silent Call
Angra,68090,Spread Your Fire
Angra,68091,Waiting Silence
Animals (The),4552,The House Of The Rising Sun
Animals (The),4623,Don'T Let Me Be Misunderstood
"Animals, The",59877,Boom Boom
"Animals, The",59878,Bring It On Home To Me
"Animals, The",59879,Don'T Let Me Be Misunderstood
"Animals, The",59880,House Of The Rising Sun
"Animals, The",59881,It'S My Life
"Animals, The",59882,Sky Pilot
"Animals, The",59883,We Gotta Get Out Of This Place
"Animals, The",59884,When I Was Young
Anime,72132,Taiyou Ga Mata Kagayaku Toki
Anita Baker,59885,No One In The World
Anita Baker,68092,Just Because
Anita Baker,9176,Sweet Love
Anita Cochran,68093,For Crying Out Loud
Anita Ward,19808,Ring My Bell
Anitta E J Balvin,73331,Downtown
Ann Lewis,2258,Goodbye My Love
Ann Louise,5494,Woman
Anna Kendrick,19166,Cups (Pitch Perfect'S When I'M Gone)
Anne Marie Ksi E Digital Farm Animals,73425,Don'T Play
Anne Murray,59888,Tennessee Waltz
Anne Murray,68094,A Little Good News
Anne Murray,68095,Could I Have This Dance
Anne Murray,68096,Feed This Fire
Anne Murray,68097,He Thinks I Still Care
Anne Murray,68098,I Just Fall In Love Again
Anne Murray,68099,Little Drummer Boy
Anne Murray,68100,Put Your Hand In The Hand
Anne Murray,68101,Snowbird
Anne Murray,9238,You Needed Me
Anne Murray E Dave Loggins,68102,Nobody Loves Me Like You Do
Annie Lennox,4745,No More I Love Yous
Annie Lennox,20368,WHY
Annie Lennox-Al Green,9155,Put A Little Love In Your Heart
Anri,18229,Summer Candles
ANTONIA,97108,FAME ( REMIX )
Antonio Birabent,8133,El Oso
Antonio Birabent,8720,Hoy
Antonio Carlos Jobim,59890,Quiet Nights Of Quiet Stars
Antonio Prieto,8239,La Novia
Antonio Prieto,8527,Noche De Ronda
Antonio Ríos,8068,Nunca Me Faltes
Anzen Chitai,2030,Jirettai
Anzen Chitai,5076,Natsuno Owarino Harmony
Anzen Chitai,5094,Tsukini Nureta Futari
Anzen Chitai,5105,Anatani
Anzen Chitai,5107,Aoi Hitomi No Eris
Anzen Chitai,5128,Kanashimini Sayonara
Anzen Chitai,5186,Wine Red No Kokoro
Anzen Chitai,5280,Friend
Anzen Chitai,18622,I Love You Kara Hajimeyoh
Aoe Mina,2218,Kohkotsu No Blues
Aoe Mina,2248,Ame Ni Saku Sana
Aoki Kuoichi,5385,Kaki Noki Zaka No Ie
Aoyama Thelma,18304,Mamoritai Mono
Aoyama Thelma,18310,Nando Mo
Aoyama Thelma,18599,Wasurenai Yo
Aoyama Thelma Feat. Soulja,18437,Soba Ni Iru Ne
Apache Indian,19872,Boom Shack-A-Lak
Aphrodite'S Child,4759,Rain And Tears
APILLERS,97227,GROOVE JET
Aqm,8732,Resistire
Aqua,4864,Barbie Girl
Aqua,19585,My Oh My
Aqua Timez,18299,Ketsui No Asa Ni
Aqua Timez,18305,Mayonaka No Orchestra
Aquilo,19765,I Gave It All
Arai Yumi,5106,Ano Hi Ni Kaeritai
Arashi,18344,One Love
Arashi,18378,Love So Sweet
Arashi,18393,Troublemaker
Arashi,18422,Love Rainbow
Archer   Park,68104,Where There'S Smoke
Arches,4654,Sugar Sugar
Arctic Monkeys,59892,Arabella
Arctic Monkeys,59893,Brianstorm
Arctic Monkeys,59894,Crying Lightning
Arctic Monkeys,59897,I Bet You Look Good On The Dancefloor
Arctic Monkeys,59898,Leave Before The Lights Come On
Arctic Monkeys,59899,Mardy Bum
Arctic Monkeys,59900,One For The Road
Arctic Monkeys,59901,R U Mine
Arctic Monkeys,59902,Snap Out Of It
Arctic Monkeys,59903,Teddy Picker
Arctic Monkeys,59904,When The Sun Goes Down
Arctic Monkeys,59905,Why'D You Only Call Me When You'Re High
Arctic Monkeys,19031,Fluorescent Adolescent
Arctic Monkeys,19329,Do I Wanna Know
Aretha Franklin,59907,Ain'T No Way
Aretha Franklin,59908,Baby I Love You
Aretha Franklin,59909,Border Song (Holy Moses)
Aretha Franklin,59910,Chain Of Fools
Aretha Franklin,59911,Day Dreaming
Aretha Franklin,59912,"Do Right Woman, Do Right Man"
Aretha Franklin,59913,Dr. Feelgood
Aretha Franklin,59914,Freeway Of Love
Aretha Franklin,59915,Here We Go Again
Aretha Franklin,59916,I Never Loved A Man The Way I Love You
Aretha Franklin,59917,I Say A Little Prayer
Aretha Franklin,59918,Killing Me Softly
Aretha Franklin,59919,Natural Woman
Aretha Franklin,59921,Rock Steady
Aretha Franklin,59922,"Rose Is Still A Rose, A"
Aretha Franklin,59923,Think
Aretha Franklin,59924,Until You Come Back To Me
Aretha Franklin,59925,Who'S Zoomin' Who
Aretha Franklin,59926,Willing To Forgive
Aretha Franklin,68105,Spanish Harlem
Aretha Franklin,72589,You Make Me Feel Like A Natural Woman
Aretha Franklin,2652,Respect
Aretha Franklin,19981,A Deeper Love
Aretha Franklin,20002,Chain Of Fool
Aretha Franklin E George Benson,72590,Love All The Hurt Away
Aretha Franklin E George Michael,59906,I Knew You Were Waiting
Aretha Franklin E Michael Mc Donald,72591,Ever Changing Times
Ariana Grande,50400,Dangerous Woman
Ariana Grande,50401,Focus
Ariana Grande,50402,Greedy
Ariana Grande,50403,Into You
Ariana Grande,72592,"Thank U, Next"
Ariana Grande,19364,One Last Time
Ariana Grande,19826,No Tears Left To Cry
Ariana Grande,20033,Thank U Next
Ariana Grande,20232,DANGEROUS WOMAN
Ariana Grande,73332,God Is A Woman
Ariana Grande,20371,7 RINGS
Ariana Grande,74628,7 Rings
Ariana Grande - Iggy Azalea,20055,Problem
Ariana Grande - Weeknd (The),20299,LOVE ME HARDER
Ariana Grande - Zedd,19457,Break Free
Ariana Grande And Nicki Minaj,59933,Side To Side
Ariana Grande E Iggy Azalea,59927,Problem
Ariana Grande E The Weeknd,50407,Love Me Harder
Armando Manzanero,59934,Esta Tarde Vi Llover
Armando Manzanero,8161,No Se Tu
Armando Valsani,7005,Caruso
"Armin Van Buuren, Mr. Probz",68107,Another You
Art Company The,19958,Susanna
Art Garfunkel,59935,Wonderful World
Art Garfunkel,9119,I Only Have Eyes For You
Artista Popular,8033,Dragon Ball Z
Artista Popular,8115,Cancion De Pinocho
Artista Popular,8231,Himno Nacional Argentino
Artista Popular,8236,La Flor De La Canela
Artista Popular,8302,Adios Nonino
Artista Popular,8329,Entre A Mi Pago Sin Golpear
Artista Popular,8334,Feliz Cumpleaños
Artista Popular,8367,Piel Canela
Artista Popular,8589,Como Bolita
Artista Popular,8633,Cancion Para Tomar El Te
Artista Popular,8757,Malena
Artista Popular,8785,Buenas Noches Queridos Conejos
Artista Popular,8793,Despedida
Artista Popular,8844,Mi Amigo Cepillito
Artista Popular,8849,Popeye
Artista Popular,8877,La Lunita Clara
Artista Popular,8878,La Peregrinacion
Artista Popular,8899,Yo Supe Siempre
Artista Popular,8909,Contar Con Las Manitos
Artista Popular,8911,Dime Linda Chiquilina
Artista Popular,8912,Dios Toma Mi Corazon
Artista Popular,8913,El Nacimiento
Artista Popular,8922,Mi Gatito Mausi
Artista Popular,8935,Te Quiero Ver Bailar
Asami Chiyuki,2358,Sushiya De
Asami Chiyuki,18232,Tasogare Cinema
Asami Chiyuki,18343,Omoide Shashinkan
Asami Chiyuki,18409,Cosmos No Koro
Asami Chiyuki,18411,Furusato No Ki No Shita De
Ashanti,59936,Foolish
Ashia Gan Nosuke,5072,Mussumeyo
Ashia Gan Nosuke,5320,Aka Tyotin
Ashia Gan Nosuke,5459,Sanga No Mukou Ni Furussato Ga
Ashlee Simpson,50438,Pieces Of Me
Ashley Monroe W  Ronnie Dunn,68108,I Don'T Want To
Ashley Tisdale,19643,Be Good To Me
Asia,72720,Only Time Will Tell + Back Vocal
Asia,2651,Only Time Will Tell
ASIA,97109,HEAT OF THE MOMENT
ASIA,97110,ONLY TIME WILL TELL
Asian Kung-Fu Generation,18619,Haruka Kanata
Aska,5363,Hajimari Wa Itsumo Ame
Aska,5704,Hello
Asoh Yuhki,2008,Jinsei
Association,9143,Never My Love
Ataque 77,8228,Hacelo Por Mi
Ataque 77,8583,Amigo
Ataque 77,8897,Western
Atc,59937,Around The World (La La La La La)
Atlanta,68109,Sweet Country Music
Atlanta Rhythm Section,68110,Champagne Jam
Atlanta Rhythm Section,68111,I'M Not Gonna Let It Bother Me Tonight
Atlanta Rhythm Section,68112,So Into You
Atlanta Rhytym Section,68113,Georgia Rhythm
Atlantic Starr,59938,Always
Atlantic Starr,9004,Always
Atsumi Jiro,2243,Ai O Akari Ni
Atsumi Jiro,5100,Yume Oi Zake
Atsumi Jiro,5176,Taninzake
Atsumi Jiro,5217,Pussan E Kaere
Atsumi Jiro,5306,Wassurete Hoshi
Audioslave,50439,Be Yourself
Audioslave,50440,Cochise
Audioslave,50441,I Am The Highway
Audioslave,59941,What You Are
Audioslave,5932,Like A Stone
Aulii Cravalho,20072,How Far Ill Go
Austin Mahone,19868,What About Love
Ava Max,20133,SWEET BUT PSYCHO
Avantasia,59942,Shelter From The Rain
Avantasia,59943,The Final Sacrifice
Avantasia,68114,Blowing Out The Flame
Avantasia,68115,In Quest For
Avenged Sevenfold,59944,Almost Easy
Avenged Sevenfold,59945,Nightmare
Avicii,59952,The Nights
Avicii,19180,Hey Brother
Avicii,19798,Waiting For Love
Avicii - Aloe Blacc,19196,Wake Me Up
Avicii E Audra Mae,59947,Addicted To You
Avicii E Martin Garrix,59948,Waiting For Love
Avicii E Nicky Romero,59949,I Could Be The One
Avicii E Salem Al Fakir,59950,You Make Me
Avril Lavigne,50487,Hot
Avril Lavigne,50489,Innocence
Avril Lavigne,50490,Keep Holding On
Avril Lavigne,50491,Knockin' On Heaven'S Door
Avril Lavigne,50496,Slipped Away
Avril Lavigne,50497,Tomorrow
Avril Lavigne,59955,Anything But Ordinary
Avril Lavigne,59956,"Best Damn Thing, The"
Avril Lavigne,59958,Contagious
Avril Lavigne,59960,Everything Back But You
Avril Lavigne,59961,Fall To Pieces
Avril Lavigne,59962,Falling Down
Avril Lavigne,59963,Forgotten
Avril Lavigne,59964,Freak Out
Avril Lavigne,59968,How Does It Feel
Avril Lavigne,59969,I Always Get What I Want
Avril Lavigne,59970,I Can Do Better
Avril Lavigne,59971,I Don'T Give
Avril Lavigne,59972,I Don'T Have To Try
Avril Lavigne,59976,Losing Grip
Avril Lavigne,59977,Mobile
Avril Lavigne,59980,Naked
Avril Lavigne,59981,Nobody'S Fool
Avril Lavigne,59983,O Holy Night
Avril Lavigne,59984,One Of Those Girls
Avril Lavigne,59985,Runaway
Avril Lavigne,59986,Sker Boi
Avril Lavigne,59988,Take Me Away
Avril Lavigne,59989,Things I'Ll Never Say
Avril Lavigne,59990,Together
Avril Lavigne,59992,Unwanted
Avril Lavigne,59994,Who Knows
Avril Lavigne,2612,I'M With You
Avril Lavigne,2650,My World
Avril Lavigne,5887,Complicated
Avril Lavigne,5971,Skater Boy
Avril Lavigne,9022,Don'T Tell Me
Avril Lavigne,19152,What The Hell
Avril Lavigne,19198,Wish You Were Here
Avril Lavigne,19229,Rock N' Roll
Avril Lavigne,19380,Girlfriend
Avril Lavigne,19468,My Happy Ending
Avril Lavigne,19559,When You ?Re Gone
Avril Lavigne,19622,Nobody'S Home
Avril Lavigne,19654,He Wasn'T
Avril Lavigne,19682,Alice
Avril Lavigne,19898,Losing Grip
Avril Lavigne,20028,Smile
Avril Lavigne - Chad Kroeger,19219,Let Me Go
"Avril Lavigne E Kreviazuk, Chantal",59953,O Holy Night
Axel,8403,Agua Salada
Axel,8862,Amo
Axel,8920,Me Puedes De Punta A Punta
Axel Fernando,8347,Mamma Mia
Axwell E Ingrosso,68116,Sun Is Shining
Ayaka,2012,Mikazuki
Ayaka,2290,Okaeri
Ayaka,2370,I Believe
Ayaka,18219,Minna Sora No Shita
Azúcar Moreno,8382,Solo Se Vive Una Vez
Azul Azul,8049,La Bomba
Azusa Michiyo,5195,Futari De Ossake O
B J Thomas,68117,Oh Me Oh My
B Witched,68118,C'Est La Vie
B Witched,68119,Rollercoaster
B. J. Thomas,68121,Another Somebody Done Somebody Wrong Song
B. J. Thomas,68122,Hooked On A Feeling
B. J. Thomas,68123,Raindrops Keep Falling On My Head
B.J. Thomas,72735,Rock  And Roll Lullaby + Back Vocal.Avi
B.J.Thomas,4546,Raindrops Keep Falling On My Head
B.J.Thomas,4761,Rock And Roll Lullaby
B.J.Thomas,5953,Oh Me Oh My
B.J.Thomas,20159,LONG AGO TOMORROW
"B.O.B., Future",68124,Ready
B-52'S,68120,Love Shack
B-52s (The),20169,ROAM
B-52'S (The),19681,(Meet) The Flintstones
B-52'S (The),19860,Legal Tender
B-52's (The),20118,PRIVATE IDAHO
B-52S The,19935,Love Shack
"B-52S, The",59997,Love Shack
"B-52'S, The",59995,Private Idaho
"B-52'S, The",59996,Roam
Babasónicos,8431,El Loco
Babasónicos,8724,Los Calientes
Babasónicos,8831,Delectrico
Babasónicos,8837,Irresponsables
Babasónicos,8927,Putita
Babyface,68125,Every Time I Close My Eyes
Babyface,68126,What If
Babyface,68127,When Can I See You
Babyface - Stevie Wonder,20257,"HOW COME, HOW LONG"
"Babyface, Babyface",68128,This Is For The Lover In You
Baccara,72737,"Yes Sir, I Can Boogie + Back Vocal"
Baccara,20040,Yes Sir I Can Boogie
Bach Gounod,73528,Ave Maria
Bachelor Number One,73627,Summertime
Bachelors,59998,I Believe
Bachman Turner Overdrive,59999,Hey You
Bachman Turner Overdrive,60000,Hold Back The Water
Bachman Turner Overdrive,60001,Takin Care Of Business
Bachman Turner Overdrive,60002,Thank You For The Feelin
Bachman Turner Overdrive,68129,You Ain'T Seen Nothing Yet
Bachman Turner Overdrive,20270,HOLD BACK THE WATER
Bachman-Turner Overdrive,68130,Gimme Your Money Please
Bachman-Turner Overdrive,68131,Give It Time
Bachman-Turner Overdrive,68132,Hey You
Bachman-Turner Overdrive,68133,Hold Back The Water
Bachman-Turner Overdrive,68134,Let It Ride
Bachman-Turner Overdrive,68135,Roll On Down The Highway
Bachman-Turner Overdrive,68136,Take It Like A Man
Bachman-Turner Overdrive,68137,Takin' Care Of Business
Bachman-Turner Overdrive,68138,You Ain'T Seen Nothing Yet
Bacilos,8826,Caraluna
Backstreet Boys,50520,Anywhere For You
Backstreet Boys,50525,I_Ll Never Break Your Heart
Backstreet Boys,68140,Hey Mr. Dj (Keep Playin' This Song)
Backstreet Boys,68141,If You Want To Be Good Girl
Backstreet Boys,4843,Show Me The Meaning Of Being Lonely
Backstreet Boys,4862,As Long As You Love Me
Backstreet Boys,4956,Quit Playing Games (With My Heart)
Backstreet Boys,4976,The Call
Backstreet Boys,4989,We'Ve Got It Going On
Backstreet Boys,9102,Drowning
Backstreet Boys,9140,More Than That
Backstreet Boys,19033,I Want It That Way
Backstreet Boys,19162,All I Have To Give
Backstreet Boys,19182,I'Ll Never Break Your Heart
Backstreet Boys,19205,Everybody Backstreet'S Back
Backstreet Boys,19216,Incomplete
Backstreet Boys,19489,Inconsolable
Backstreet Boys,19549,Larger Than Life
Backstreet Boys,19628,Shape Of My Heart
Backstreet Boys,19673,The One
Backstreet Boys,8362,Nunca Te Hare Llorar
Backstreet Boys,20324,CRAWLING BACK TO YOU
BACKSTREET BOYS,97042,HELPLESS WHEN SHE SMILES
BACKSTREET BOYS,97043,I STILL
BACKSTREET BOYS,97044,JUST WNAT YO TO KNOW
"Backstreet Boys, The",60008,Like A Child
"Backstreet Boys, The",60009,Nobody But You
"Backstreet Boys, The",60010,Spanish Eyes
Bad Company,60011,Can'T Get Enough Of Your Love
BAD COMPANY,97045,HOLY WATER
Bad Finger,2622,No Matter What
Badfinger,68143,Come And Get It
Baglieto,8879,La Vida Es Una Moneda
Baha Men,68144,Who Let The Dogs Out
Baillie E The Boys,68145,Perfect
Baillie E The Boys,68146,She Deserves You
Baisho Chieko,5264,Takeda Komori Uta
Bajo Palabra,8615,Que No Te Pinte El Bajon
Bakufu - Slump,5153,Ookina Tamanegui No Shitade
Baltimora,9235,Tarzan Boy
Bananarama,60012,Cruel Summer
Bananarama,60013,Help
Bananarama,60014,I Heard A Rumour
Bananarama,60015,I Want You Back
Bananarama,60016,It Ain'T What You Do It'S The Way That You Do It
Bananarama,60017,Love In The First Degree
Bananarama,60018,Na Na Hey Hey Kiss Him Goodbye
Bananarama,60019,Nathan Jones
Bananarama,60020,Really Saying Something
Bananarama,60021,Robert Deniro'S Waiting
Bananarama,60022,Shy Boy
Bananarama,60023,Venus
Band Perry,60024,If I Die Young
Banda Hirofumi,5030,Satiko
Bandana,8447,Guapas
Bandana,8457,Maldita Noche
Bandana,8520,Llega La Noche
Bandana,8550,Como Puede Ser
Bandana,8638,Cuidame
Bandana,8639,Doce Horas
Bandana,8691,Sigo Dando Vueltas
Bandana,8695,Un Demonio
Bangles,60025,Eternal Flame
Bangles,4820,Eternal Flame
BANGLES,97111,MANIC MONDAY
Barbara Fairchild,68147,Teddy Bear Song
Barbara Mandrell,68148,Happy Birthday Dear Heartache
Barbara Mandrell,68149,I Was Country When Country Wasn'T Cool
Barbara Mandrell,68150,Only A Lonely Heart Knows
Barbara Mandrell,68151,Satisfied
Barbara Mandrell,68152,Sleeping Single In A Double Bed
Barbara Mandrell,68153,Woman To Woman
Barbara Mandrell E Lee Greenwood,68154,To Me
"Barbara Mandrell, Lee Greenwood",68155,To Me
Barbra Streisand,60031,All Of My Life (Film The Mirror Has Two Faces)
Barbra Streisand,60032,As If We Never Said Goodbye
Barbra Streisand,60033,Being Alive
Barbra Streisand,60034,Comin' In E Out Of Your Life
Barbra Streisand,60035,Don'T Rain On My Parade
Barbra Streisand,60036,Evergreen A Star Is Born
Barbra Streisand,60038,Everybody Says Don'T (From Anyone Can Whistle)
Barbra Streisand,60039,For All We Know
